9XPR4B7A,244,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
9Y2QSP2L,259,1,2,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0
9ZJSEKV5,247,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
9ZM6D817,267,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
A26RCWA6,245,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
A47BNFJ7,244,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
A97RWG8J,252,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
A9CJRUM6,256,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
A9ILC18M,305,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AB2NOW3A,246,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ABIAWCX5,245,1,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
ACB9IFEG,269,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AFOZ7TLM,244,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
AG3TDVK2,247,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
AH38JCY4,243,1,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
AKGZC5BK,248,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
ALKRMXAI,242,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
ANSTPZ8L,266,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
AOUGBEAC,244,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0
APGML96H,262,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APW8XGR6,246,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
ARLINORL,250,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0
AUEL1EHG,246,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
AUFC3F8J,244,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
AVBVPTG9,246,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
AVPWJJS6,248,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
AX2D8OPM,243,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
AX57GZJ1,246,1,1,0,1,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
AYPHK2WM,243,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0
B28ZADMG,243,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
B424VJEG,278,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
B55TDPA9,244,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
B57O3HT9,244,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
B5FGKAA1,249,1,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
B83M5Z57,245,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BAXDNZAI,246,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
BBADCGP4,242,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BFY1NI8O,294,0,2,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0
BJL6M833,244,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
BN1HQ2ZD,242,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
BNIMRAF1,279,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
BOLGT9UM,249,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
BSTDEYK2,246,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
BTC62PA6,287,1,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
BTFCE9Z7,243,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
BTZDZJAB,250,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0
BURKEST5,270,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BWWD9QKC,253,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1
